key,text,location,screen,context,type,variables,notes
"ai.chat.error_17","XTRA AI אינו זמין כרגע. נסו שוב בעוד רגע.","src/server/ai/agent.ts:125","XTRA AI (עוזר צ׳אט)","הודעת שגיאה שמוחזרת מהשרת ומוצגת למשתמש","error","",""
"ai.chat.status_2","הפעולה מחכה לאישור המשתמש. אל תדווח שהיא בוצעה.","src/server/ai/agent.ts:178","XTRA AI (עוזר צ׳אט)","תווית סטטוס / אירוע בציר הזמן","status","",""
"ai.chat.other_16","עצרתי כדי לא להיכנס ללולאה. אפשר לנסח מחדש או לפצל לשני שלבים.","src/server/ai/agent.ts:217","XTRA AI (עוזר צ׳אט)","טקסט במסך","other","",""
"ai.chat.other_17","פעולה במערכת","src/server/ai/agent.ts:230","XTRA AI (עוזר צ׳אט)","טקסט במסך","other","",""
"ai.chat.other_9","המשתמש נמצא במסך: ${screen.page}","src/server/ai/agent.ts:47","XTRA AI (עוזר צ׳אט)","טקסט במסך (אחת מגרסאות טקסט מותנות)","other","${screen.page}","placeholders must stay exactly as written"
"ai.chat.other_10","companyId בהקשר: ${screen.companyId}","src/server/ai/agent.ts:48","XTRA AI (עוזר צ׳אט)","טקסט במסך (אחת מגרסאות טקסט מותנות)","other","${screen.companyId}","placeholders must stay exactly as written"
"ai.chat.other_11","documentId בהקשר: ${screen.documentId}","src/server/ai/agent.ts:49","XTRA AI (עוזר צ׳אט)","טקסט במסך (אחת מגרסאות טקסט מותנות)","other","${screen.documentId}","placeholders must stay exactly as written"
"ai.chat.other_12","groupId בהקשר: ${screen.groupId}","src/server/ai/agent.ts:50","XTRA AI (עוזר צ׳אט)","טקסט במסך (אחת מגרסאות טקסט מותנות)","other","${screen.groupId}","placeholders must stay exactly as written"
"ai.chat.other_13","templateId בהקשר: ${screen.templateId}","src/server/ai/agent.ts:51","XTRA AI (עוזר צ׳אט)","טקסט במסך (אחת מגרסאות טקסט מותנות)","other","${screen.templateId}","placeholders must stay exactly as written"
"ai.chat.other_14","שורות מסומנות: ${screen.selectedIds.length}","src/server/ai/agent.ts:52","XTRA AI (עוזר צ׳אט)","טקסט במסך (אחת מגרסאות טקסט מותנות)","other","${screen.selectedIds.length}","placeholders must stay exactly as written"
"ai.chat.other_15","${parts.join('\n')}

הקשר המסך הוא רמז בלבד לפענוח ""הוא"", ""הם"", ""הקבוצה הזו"". השרת מאמת הרשאה לכל רשומה בנפרד.","src/server/ai/agent.ts:56","XTRA AI (עוזר צ׳אט)","טקסט במסך (אחת מגרסאות טקסט מותנות)","other","${parts.join('\n')}","placeholders must stay exactly as written"
"ai.chat.error_19","הפעולה כבר בוצעה.","src/server/ai/approvals.ts:100","XTRA AI (עוזר צ׳אט)","הודעת שגיאה שמוחזרת מהשרת ומוצגת למשתמש","error","",""
"ai.chat.error_12","הפעולה בוטלה.","src/server/ai/approvals.ts:101","XTRA AI (עוזר צ׳אט)","הודעת שגיאה שמוחזרת מהשרת ומוצגת למשתמש","error","","same text also at: src/components/ai/ApprovalCard.tsx:56"
"ai.chat.error_20","פרטי הפעולה השתנו. יש לאשר מחדש.","src/server/ai/approvals.ts:103","XTRA AI (עוזר צ׳אט)","הודעת שגיאה שמוחזרת מהשרת ומוצגת למשתמש","error","",""
"ai.chat.error_21","תוקף האישור פג. יש לבקש שוב.","src/server/ai/approvals.ts:110","XTRA AI (עוזר צ׳אט)","הודעת שגיאה שמוחזרת מהשרת ומוצגת למשתמש","error","",""
"ai.chat.error_18","הבקשה לא נמצאה.","src/server/ai/approvals.ts:99","XTRA AI (עוזר צ׳אט)","הודעת שגיאה שמוחזרת מהשרת ומוצגת למשתמש","error","",""
"ai.chat.heading_1","שיחה חדשה","src/server/ai/conversations.ts:64","XTRA AI (עוזר צ׳אט)","כותרת (ברירת מחדל כשאין ערך אחר)","heading","","same text also at: src/server/ai/conversations.ts:121, src/components/ai/XtraAi.tsx:309"
"ai.chat.other_18","הרשומה","src/server/ai/registry.ts:90","XTRA AI (עוזר צ׳אט)","טקסט במסך","other","",""
"ai.chat.error_22","לא זוהה מזהה תקין של ${what}. אפשר לחפש אותה בשם ולנסות שוב.","src/server/ai/registry.ts:94","XTRA AI (עוזר צ׳אט)","הודעת שגיאה שמוחזרת מהשרת ומוצגת למשתמש","error","${what}","placeholders must stay exactly as written"
"ai.chat.error_23","${document.pages.length} עמודים.","src/server/ai/tools/canvas.ts:100","XTRA AI (עוזר צ׳אט)","הודעת שגיאה שמוחזרת מהשרת ומוצגת למשתמש","error","${document.pages.length}","placeholders must stay exactly as written"
"ai.chat.success_3","המסמך הזה לא נוצר בעורך העיצוב.","src/server/ai/tools/canvas.ts:150","XTRA AI (עוזר צ׳אט)","הודעת הצלחה שמוחזרת מהשרת ומוצגת למשתמש","success","","same text also at: src/server/ai/tools/canvas.ts:197"
"ai.chat.error_24","לא הצלחתי להוסיף את האלמנט הזה. נסו לתאר אותו אחרת.","src/server/ai/tools/canvas.ts:166","XTRA AI (עוזר צ׳אט)","הודעת שגיאה שמוחזרת מהשרת ומוצגת למשתמש","error","",""
"ai.chat.error_16","שדה","src/server/ai/tools/canvas.ts:170","XTRA AI (עוזר צ׳אט)","הודעת שגיאה שמוחזרת מהשרת ומוצגת למשתמש (אחת מגרסאות טקסט מותנות)","error","","same text also at: src/server/documents/canvas-save.ts:113, src/components/projects/PublishPanel.tsx:156"
"ai.chat.error_25","אלמנט","src/server/ai/tools/canvas.ts:170","XTRA AI (עוזר צ׳אט)","הודעת שגיאה שמוחזרת מהשרת ומוצגת למשתמש (אחת מגרסאות טקסט מותנות)","error","",""
"ai.chat.label_6","פתח בעורך","src/server/ai/tools/canvas.ts:170","XTRA AI (עוזר צ׳אט)","תווית שדה / פריט","label","","same text also at: src/server/ai/tools/canvas.ts:218, src/server/ai/tools/canvas.ts:376"
"ai.chat.success_4","נוסף ${element.kind === 'field' ? 'שדה' : 'אלמנט'} לעמוד ${pageIndex + 1}.","src/server/ai/tools/canvas.ts:170","XTRA AI (עוזר צ׳אט)","הודעת הצלחה שמוחזרת מהשרת ומוצגת למשתמש","success","${element.kind === 'field' ? 'שדה' : 'אלמנט'} | ${pageIndex + 1}","placeholders must stay exactly as written"
"ai.chat.error_26","העדכון נכשל.","src/server/ai/tools/canvas.ts:171","XTRA AI (עוזר צ׳אט)","הודעת שגיאה שמוחזרת מהשרת ומוצגת למשתמש","error","","same text also at: src/server/ai/tools/canvas.ts:220, src/server/ai/tools/canvas.ts:313"
"ai.chat.error_27","לא מצאתי את האלמנט הזה במסמך.","src/server/ai/tools/canvas.ts:199","XTRA AI (עוזר צ׳אט)","הודעת שגיאה שמוחזרת מהשרת ומוצגת למשתמש","error","",""
"ai.chat.error_28","השינוי הזה אינו חוקי.","src/server/ai/tools/canvas.ts:209","XTRA AI (עוזר צ׳אט)","הודעת שגיאה שמוחזרת מהשרת ומוצגת למשתמש","error","",""
"ai.chat.success_5","עודכן: ${element.name ?? element.kind}.","src/server/ai/tools/canvas.ts:216","XTRA AI (עוזר צ׳אט)","הודעת הצלחה שמוחזרת מהשרת ומוצגת למשתמש","success","${element.name ?? element.kind}","placeholders must stay exactly as written"
"ai.chat.other_20","מחיקת ${elementIds.length} אלמנטים מהמסמך","src/server/ai/tools/canvas.ts:232","XTRA AI (עוזר צ׳אט)","טקסט במסך","other","${elementIds.length}","placeholders must stay exactly as written"
"ai.chat.error_29","המחיקה נכשלה.","src/server/ai/tools/canvas.ts:237","XTRA AI (עוזר צ׳אט)","הודעת שגיאה שמוחזרת מהשרת ומוצגת למשתמש","error","",""
